bc_label,model_output,row_num,dist,abs_dist
5,7,row03991,-2,2
6,8,row19760,-2,2
7,5,row06856,2,2
8,6,row17659,2,2
10,8,row09449,2,2
6,4,row15774,2,2
6,4,row16371,2,2
6,4,row15841,2,2
7,9,row20660,-2,2
8,6,row17486,2,2
8,6,row17473,2,2
10,8,row09464,2,2
6,4,row19495,2,2
6,4,row15551,2,2
5,3,row04094,2,2
8,10,row15104,-2,2
8,10,row15099,-2,2
8,6,row14339,2,2
4,2,row02719,2,2
8,10,row13915,-2,2
6,4,row06001,2,2
6,4,row15487,2,2
6,8,row18887,-2,2
6,4,row16332,2,2
6,4,row15630,2,2
11,9,row09923,2,2
8,10,row15065,-2,2
3,1,row02243,2,2
6,8,row19719,-2,2
6,4,row05049,2,2
6,8,row18767,-2,2
7,9,row22520,-2,2
8,6,row07168,2,2
7,5,row06884,2,2
8,6,row17445,2,2
6,4,row04789,2,2
12,10,row11771,2,2
9,11,row08351,-2,2
10,12,row09532,-2,2
5,3,row03937,2,2
6,8,row15964,-2,2
9,11,row08566,-2,2
6,4,row15796,2,2
6,4,row15900,2,2
6,4,row05713,2,2
8,6,row14585,2,2
7,5,row06205,2,2
7,5,row23012,2,2
9,7,row18327,2,2
7,5,row06870,2,2
6,4,row15613,2,2
5,3,row04087,2,2
8,10,row07241,-2,2
8,6,row17467,2,2
7,5,row12594,2,2
3,1,row02183,2,2
9,7,row07778,2,2
6,4,row05171,2,2
6,8,row18797,-2,2
8,6,row15029,2,2
8,10,row07330,-2,2
4,2,row23639,2,2
6,4,row19597,2,2
7,5,row06267,2,2
6,8,row19485,-2,2
7,5,row20604,2,2
6,8,row15241,-2,2
9,11,row08120,-2,2
8,6,row16872,2,2
6,4,row06007,2,2
7,9,row22760,-2,2
6,8,row16021,-2,2
8,6,row14524,2,2
7,5,row12652,2,2
6,8,row05020,-2,2
8,6,row14458,2,2
8,6,row14549,2,2
7,5,row06746,2,2
6,8,row19266,-2,2
7,9,row22720,-2,2
8,6,row17156,2,2
6,8,row19628,-2,2
9,11,row18216,-2,2
3,5,row01854,-2,2
6,8,row19338,-2,2
6,4,row18970,2,2
5,3,row03614,2,2
7,5,row06728,2,2
6,4,row05086,2,2
6,8,row05771,-2,2
6,8,row15213,-2,2
4,2,row03327,2,2
9,7,row18464,2,2
8,10,row14806,-2,2
8,10,row13947,-2,2
6,4,row15595,2,2
7,9,row21569,-2,2
6,4,row18974,2,2
7,5,row21077,2,2
6,4,row06020,2,2
11,9,row09624,2,2
5,3,row13517,2,2
8,6,row17443,2,2
6,4,row05727,2,2
7,9,row22835,-2,2
11,9,row10844,2,2
6,4,row05908,2,2
6,8,row05404,-2,2
8,10,row16688,-2,2
6,8,row06049,-2,2
7,5,row23062,2,2
6,4,row15929,2,2
8,6,row16800,2,2
9,7,row08465,2,2
7,5,row23115,2,2
5,7,row13133,-2,2
3,5,row01817,-2,2
6,4,row16337,2,2
9,7,row18084,2,2
5,7,row13400,-2,2
4,2,row02803,2,2
9,7,row07909,2,2
3,1,row02171,2,2
4,2,row03271,2,2
6,8,row19860,-2,2
9,7,row08490,2,2
3,5,row01889,-2,2
8,6,row15007,2,2
6,8,row19390,-2,2
9,11,row07786,-2,2
3,1,row02304,2,2
6,4,row05055,2,2
6,8,row04943,-2,2
8,6,row14417,2,2
9,7,row18091,2,2
5,3,row13245,2,2
9,7,row08428,2,2
9,7,row08482,2,2
8,6,row17189,2,2
1,3,row00660,-2,2
4,2,row23629,2,2
9,7,row18458,2,2
6,4,row19568,2,2
5,3,row03737,2,2
6,8,row05249,-2,2
5,7,row03975,-2,2
6,4,row18988,2,2
5,3,row03678,2,2
5,3,row03919,2,2
6,8,row20045,-2,2
4,2,row23301,2,2
6,4,row15946,2,2
8,6,row07565,2,2
7,5,row12649,2,2
6,8,row05395,-2,2
7,5,row20671,2,2
8,6,row16850,2,2
8,6,row17759,2,2
6,8,row18882,-2,2
6,8,row16435,-2,2
8,6,row07561,2,2
6,4,row19484,2,2
7,5,row06654,2,2
5,3,row03750,2,2
6,8,row04945,-2,2
6,4,row20275,2,2
6,8,row19007,-2,2
6,4,row15952,2,2
11,9,row10586,2,2
9,7,row08391,2,2
6,8,row04843,-2,2
6,4,row15723,2,2
6,4,row05686,2,2
11,9,row09939,2,2
8,10,row16910,-2,2
7,5,row06355,2,2
6,4,row15766,2,2
6,4,row19503,2,2
4,2,row03326,2,2
9,11,row18366,-2,2
5,3,row04278,2,2
8,10,row17375,-2,2
6,4,row15524,2,2
8,6,row17657,2,2
6,8,row19073,-2,2
9,7,row07756,2,2
6,8,row04978,-2,2
7,5,row06356,2,2
11,9,row10674,2,2
6,8,row15212,-2,2
8,6,row07690,2,2
6,4,row18971,2,2
6,4,row15754,2,2
7,9,row20750,-2,2
8,6,row17505,2,2
6,8,row19835,-2,2
7,5,row12441,2,2
12,10,row11447,2,2
9,11,row18053,-2,2
6,8,row15209,-2,2
6,4,row15826,2,2
7,5,row06406,2,2
8,6,row16864,2,2
9,7,row08366,2,2
6,8,row05301,-2,2
6,4,row05421,2,2
8,6,row07186,2,2
7,9,row06792,-2,2
8,6,row17796,2,2
7,5,row06727,2,2
6,8,row04901,-2,2
6,4,row18939,2,2
6,8,row05091,-2,2
6,8,row05211,-2,2
9,11,row07743,-2,2
6,4,row05110,2,2
7,5,row06835,2,2
6,4,row19561,2,2
6,4,row06025,2,2
6,4,row05429,2,2
9,11,row07777,-2,2
4,2,row23433,2,2
6,8,row05795,-2,2
7,5,row21068,2,2
9,11,row17984,-2,2
3,1,row02209,2,2
6,4,row19693,2,2
8,10,row17154,-2,2
9,11,row18074,-2,2
8,10,row15048,-2,2
6,8,row16526,-2,2
8,6,row17726,2,2
8,6,row16955,2,2
8,6,row17461,2,2
6,8,row19347,-2,2
8,6,row07573,2,2
8,6,row14740,2,2
6,4,row05248,2,2
5,7,row13079,-2,2
6,4,row16351,2,2
8,6,row14729,2,2
6,4,row20183,2,2
6,8,row18659,-2,2
7,9,row21330,-2,2
6,8,row15303,-2,2
9,7,row08444,2,2
8,10,row13843,-2,2
5,7,row03847,-2,2
2,0,row01521,2,2
6,4,row15956,2,2
9,11,row18187,-2,2
6,4,row16347,2,2
6,8,row04891,-2,2
6,4,row16602,2,2
6,4,row19232,2,2
6,4,row16618,2,2
8,6,row17492,2,2
6,8,row18792,-2,2
3,1,row02173,2,2
4,2,row03289,2,2
12,10,row11679,2,2
8,10,row14787,-2,2
9,7,row08471,2,2
4,2,row03371,2,2
7,5,row23122,2,2
8,6,row07558,2,2
9,11,row08563,-2,2
9,11,row18307,-2,2
7,5,row22191,2,2
7,5,row06720,2,2
12,10,row11575,2,2
6,4,row18984,2,2
4,6,row23510,-2,2
6,4,row06050,2,2
6,4,row05722,2,2
8,10,row15054,-2,2
6,4,row15914,2,2
6,4,row15764,2,2
8,6,row17654,2,2
6,8,row15658,-2,2
6,4,row19051,2,2
7,9,row06508,-2,2
4,2,row03354,2,2
5,7,row04472,-2,2
8,10,row17115,-2,2
7,5,row12461,2,2
9,11,row08663,-2,2
8,10,row15058,-2,2
6,4,row15719,2,2
7,5,row06297,2,2
6,4,row05457,2,2
10,8,row09362,2,2
6,8,row04551,-2,2
6,4,row05460,2,2
7,5,row06208,2,2
2,4,row01364,-2,2
5,7,row04145,-2,2
6,4,row19582,2,2
8,6,row07199,2,2
6,4,row18955,2,2
10,12,row08871,-2,2
6,4,row05089,2,2
6,4,row05019,2,2
4,2,row02816,2,2
7,9,row21300,-2,2
5,3,row04202,2,2
8,6,row16840,2,2
6,4,row05140,2,2
6,4,row05964,2,2
8,6,row17610,2,2
4,2,row02800,2,2
8,6,row13963,2,2
6,4,row19061,2,2
8,10,row13933,-2,2
8,10,row16730,-2,2
6,4,row06000,2,2
6,4,row15467,2,2
9,11,row18261,-2,2
8,6,row14459,2,2
6,4,row15695,2,2
6,4,row16356,2,2
8,6,row07595,2,2
11,9,row10853,2,2
4,2,row02995,2,2
7,5,row22951,2,2
11,9,row10381,2,2
9,11,row18555,-2,2
4,2,row02790,2,2
6,8,row19843,-2,2
4,6,row02510,-2,2
6,4,row16473,2,2
1,3,row00898,-2,2
6,8,row16138,-2,2
6,4,row05957,2,2
4,2,row02791,2,2
3,1,row02190,2,2
8,6,row14476,2,2
4,2,row03355,2,2
6,8,row19096,-2,2
3,1,row02305,2,2
6,4,row18975,2,2
4,2,row02795,2,2
6,4,row20258,2,2
3,1,row02210,2,2
6,8,row18728,-2,2
11,9,row10719,2,2
7,5,row12459,2,2
8,6,row17712,2,2
11,9,row10135,2,2
6,4,row19491,2,2
4,6,row02492,-2,2
11,9,row09784,2,2
6,8,row05006,-2,2
7,5,row23023,2,2
9,11,row18399,-2,2
8,10,row13955,-2,2
6,4,row19022,2,2
7,5,row12629,2,2
10,8,row09356,2,2
4,2,row02782,2,2
8,10,row17079,-2,2
5,3,row03675,2,2
9,11,row18278,-2,2
6,4,row15797,2,2
6,4,row15944,2,2
9,11,row07795,-2,2
8,6,row14732,2,2
4,2,row02754,2,2
9,7,row08447,2,2
9,11,row18094,-2,2
6,4,row15795,2,2
4,2,row03340,2,2
9,11,row07721,-2,2
8,10,row07035,-2,2
8,6,row15079,2,2
7,5,row13037,2,2
7,9,row21210,-2,2
6,8,row16370,-2,2
8,6,row07625,2,2
5,3,row04095,2,2
7,9,row22011,-2,2
8,10,row13798,-2,2
8,10,row13820,-2,2
9,7,row18073,2,2
8,10,row13885,-2,2
4,2,row02651,2,2
6,8,row15674,-2,2
7,5,row23044,2,2
6,4,row15748,2,2
6,8,row19894,-2,2
7,5,row06183,2,2
6,8,row05005,-2,2
8,6,row07650,2,2
6,4,row18889,2,2
8,6,row17145,2,2
6,8,row04946,-2,2
7,5,row06729,2,2
6,8,row19762,-2,2
4,2,row03325,2,2
8,10,row14809,-2,2
5,7,row13124,-2,2
9,11,row08265,-2,2
4,2,row03346,2,2
6,4,row15725,2,2
6,8,row19979,-2,2
6,4,row15528,2,2
4,2,row23723,2,2
5,3,row04079,2,2
8,6,row07562,2,2
11,9,row10290,2,2
10,8,row09485,2,2
11,9,row10351,2,2
7,6,row20944,1,1
7,6,row21993,1,1
10,9,row09164,1,1
6,7,row19937,-1,1
4,3,row23614,1,1
10,9,row09002,1,1
7,8,row22549,-1,1
8,7,row13857,1,1
7,6,row22153,1,1
6,7,row19841,-1,1
6,5,row16050,1,1
6,7,row20178,-1,1
6,7,row15862,-1,1
7,6,row23025,1,1
7,6,row12581,1,1
3,4,row02478,-1,1
10,11,row09269,-1,1
5,4,row13199,1,1
6,5,row20007,1,1
8,7,row16894,1,1
6,5,row06021,1,1
7,6,row06441,1,1
8,7,row07349,1,1
8,7,row14745,1,1
8,7,row14219,1,1
9,10,row18131,-1,1
7,8,row22497,-1,1
8,7,row14586,1,1
5,4,row04428,1,1
5,4,row03717,1,1
7,6,row06531,1,1
4,3,row03167,1,1
8,7,row17412,1,1
7,8,row21230,-1,1
5,4,row13478,1,1
8,7,row16975,1,1
5,4,row13540,1,1
6,7,row16114,-1,1
4,3,row23275,1,1
5,4,row03770,1,1
9,10,row08005,-1,1
7,6,row22552,1,1
3,4,row02346,-1,1
11,10,row10084,1,1
7,6,row12550,1,1
4,5,row02889,-1,1
6,7,row16622,-1,1
5,4,row13406,1,1
5,6,row13689,-1,1
3,2,row01958,1,1
6,5,row20350,1,1
5,4,row03882,1,1
6,7,row05814,-1,1
5,4,row13148,1,1
7,8,row12901,-1,1
6,5,row05465,1,1
6,7,row05894,-1,1
7,6,row12989,1,1
5,4,row13509,1,1
7,6,row12785,1,1
5,6,row04387,-1,1
4,5,row23283,-1,1
6,5,row05948,1,1
7,6,row12484,1,1
7,6,row21830,1,1
7,6,row21767,1,1
7,8,row21303,-1,1
8,9,row14132,-1,1
7,6,row06910,1,1
7,8,row06861,-1,1
10,9,row09097,1,1
2,3,row01072,-1,1
6,7,row05155,-1,1
5,4,row13094,1,1
7,6,row12672,1,1
6,5,row04761,1,1
9,10,row08401,-1,1
7,6,row06243,1,1
8,7,row07704,1,1
7,6,row06689,1,1
7,6,row12668,1,1
8,9,row15094,-1,1
8,9,row14173,-1,1
6,7,row20312,-1,1
6,5,row20418,1,1
7,6,row12953,1,1
5,4,row03589,1,1
8,7,row07433,1,1
6,7,row04534,-1,1
6,5,row15527,1,1
7,6,row06808,1,1
5,4,row03924,1,1
7,6,row12462,1,1
8,7,row14484,1,1
7,6,row06668,1,1
7,8,row22643,-1,1
7,6,row06391,1,1
5,4,row13218,1,1
5,4,row13467,1,1
6,7,row05641,-1,1
6,5,row05387,1,1
6,7,row16308,-1,1
10,9,row09086,1,1
6,7,row16061,-1,1
6,5,row20370,1,1
8,7,row13898,1,1
11,10,row10013,1,1
11,10,row10237,1,1
6,5,row19208,1,1
8,9,row17351,-1,1
5,4,row03781,1,1
8,9,row14766,-1,1
6,7,row16188,-1,1
3,2,row02394,1,1
7,8,row22632,-1,1
7,8,row21717,-1,1
7,8,row22351,-1,1
8,7,row17421,1,1
6,7,row15514,-1,1
8,7,row07235,1,1
8,7,row14291,1,1
3,4,row02129,-1,1
9,8,row08402,1,1
5,6,row13679,-1,1
8,7,row16842,1,1
8,7,row07478,1,1
7,6,row06740,1,1
7,6,row13034,1,1
6,5,row19212,1,1
2,1,row01645,1,1
12,11,row11959,1,1
11,10,row10512,1,1
6,5,row04787,1,1
7,6,row20994,1,1
6,7,row15230,-1,1
7,8,row22702,-1,1
9,10,row08648,-1,1
9,10,row18559,-1,1
8,7,row17029,1,1
6,7,row15298,-1,1
7,8,row22076,-1,1
6,7,row04498,-1,1
6,7,row15377,-1,1
7,6,row20908,1,1
6,7,row19834,-1,1
6,7,row05849,-1,1
3,2,row02402,1,1
2,1,row01316,1,1
8,7,row07026,1,1
4,3,row03175,1,1
5,6,row13586,-1,1
8,7,row07117,1,1
9,10,row08095,-1,1
5,4,row03585,1,1
6,7,row05183,-1,1
6,5,row05744,1,1
7,8,row22491,-1,1
7,8,row22356,-1,1
7,8,row21343,-1,1
3,2,row01945,1,1
6,5,row20264,1,1
6,7,row05766,-1,1
9,10,row18066,-1,1
7,6,row22161,1,1
6,7,row05484,-1,1
8,7,row16868,1,1
9,8,row08484,1,1
7,6,row12468,1,1
8,7,row17126,1,1
6,7,row19701,-1,1
6,7,row16076,-1,1
2,3,row01201,-1,1
5,6,row03586,-1,1
9,10,row08368,-1,1
7,6,row22006,1,1
9,10,row08247,-1,1
8,7,row17027,1,1
10,9,row08842,1,1
6,7,row15261,-1,1
6,5,row19476,1,1
8,7,row14121,1,1
8,7,row07431,1,1
7,8,row20632,-1,1
9,10,row08631,-1,1
7,6,row06186,1,1
7,6,row06774,1,1
8,7,row07296,1,1
7,6,row12780,1,1
11,10,row09587,1,1
6,7,row16240,-1,1
6,7,row15291,-1,1
5,4,row13288,1,1
8,7,row14463,1,1
7,6,row12811,1,1
9,10,row08361,-1,1
7,6,row20749,1,1
6,7,row04975,-1,1
6,5,row15885,1,1
8,7,row07664,1,1
8,7,row17292,1,1
6,5,row20185,1,1
6,7,row16270,-1,1
9,10,row18630,-1,1
5,4,row04426,1,1
7,6,row22839,1,1
8,7,row16852,1,1
6,7,row20157,-1,1
6,5,row05473,1,1
6,7,row05146,-1,1
6,5,row19236,1,1
6,5,row05944,1,1
9,10,row17946,-1,1
5,4,row13296,1,1
7,8,row22897,-1,1
11,10,row09681,1,1
6,7,row05227,-1,1
7,6,row06160,1,1
6,5,row19998,1,1
6,5,row19146,1,1
6,7,row18861,-1,1
8,7,row07627,1,1
10,9,row09213,1,1
4,3,row23555,1,1
6,7,row05624,-1,1
6,7,row16022,-1,1
7,6,row12739,1,1
9,10,row18586,-1,1
2,3,row00988,-1,1
9,8,row18049,1,1
8,9,row07400,-1,1
6,5,row19202,1,1
8,7,row17335,1,1
6,5,row05579,1,1
5,4,row13089,1,1
6,7,row19107,-1,1
10,11,row08756,-1,1
8,7,row14149,1,1
7,8,row22681,-1,1
6,7,row19424,-1,1
6,7,row05218,-1,1
7,6,row12907,1,1
7,6,row20920,1,1
8,7,row07315,1,1
2,1,row01520,1,1
6,5,row15616,1,1
4,3,row23640,1,1
7,8,row21154,-1,1
4,5,row03080,-1,1
4,5,row02899,-1,1
6,5,row19990,1,1
9,8,row18428,1,1
6,5,row05620,1,1
6,5,row15947,1,1
6,7,row15534,-1,1
6,5,row20369,1,1
7,8,row20597,-1,1
5,4,row04118,1,1
6,7,row19752,-1,1
6,7,row16199,-1,1
6,7,row18655,-1,1
6,5,row05415,1,1
8,7,row14582,1,1
8,7,row14370,1,1
3,2,row02063,1,1
4,5,row02558,-1,1
9,10,row18195,-1,1
7,6,row12421,1,1
8,7,row16991,1,1
6,5,row20179,1,1
6,7,row05244,-1,1
8,7,row07348,1,1
6,7,row16287,-1,1
8,7,row17763,1,1
4,3,row03380,1,1
7,6,row21075,1,1
7,6,row06841,1,1
2,3,row01117,-1,1
7,8,row06628,-1,1
7,8,row22506,-1,1
7,8,row21562,-1,1
9,10,row18308,-1,1
7,6,row06488,1,1
6,5,row05897,1,1
8,7,row15193,1,1
8,7,row14608,1,1
6,7,row19368,-1,1
6,7,row04487,-1,1
8,7,row07144,1,1
8,9,row14239,-1,1
10,9,row08801,1,1
6,7,row18804,-1,1
7,8,row22704,-1,1
7,6,row12666,1,1
7,8,row22627,-1,1
7,6,row22282,1,1
5,4,row03478,1,1
7,8,row21876,-1,1
11,12,row10810,-1,1
8,7,row17232,1,1
7,6,row20729,1,1
6,5,row05942,1,1
5,4,row03911,1,1
7,8,row22069,-1,1
9,10,row08374,-1,1
6,5,row19191,1,1
8,7,row14696,1,1
6,5,row04535,1,1
6,5,row04950,1,1
4,3,row23327,1,1
3,2,row02380,1,1
4,5,row23247,-1,1
9,10,row08531,-1,1
6,7,row19906,-1,1
3,2,row02277,1,1
7,6,row12761,1,1
7,6,row06322,1,1
5,4,row04066,1,1
6,5,row20288,1,1
6,7,row19093,-1,1
8,7,row07082,1,1
9,8,row18112,1,1
3,4,row01836,-1,1
8,7,row16959,1,1
7,6,row20990,1,1
5,4,row04125,1,1
8,7,row14606,1,1
6,7,row04848,-1,1
11,10,row10284,1,1
7,6,row12716,1,1
6,5,row20217,1,1
8,7,row07112,1,1
9,10,row08626,-1,1
7,8,row21309,-1,1
7,6,row21612,1,1
6,7,row05396,-1,1
4,5,row02944,-1,1
6,5,row20503,1,1
8,7,row16905,1,1
6,7,row05983,-1,1
5,4,row03776,1,1
6,7,row16558,-1,1
4,3,row03008,1,1
6,7,row16393,-1,1
6,5,row18993,1,1
5,6,row13653,-1,1
7,6,row06815,1,1
4,3,row23658,1,1
7,8,row22710,-1,1
6,5,row20021,1,1
7,8,row06635,-1,1
7,8,row21239,-1,1
6,7,row18822,-1,1
6,5,row05291,1,1
5,6,row13097,-1,1
5,6,row13624,-1,1
6,7,row19170,-1,1
7,8,row12914,-1,1
5,4,row13298,1,1
7,6,row21102,1,1
5,4,row04447,1,1
5,4,row13492,1,1
9,10,row08244,-1,1
8,9,row14625,-1,1
1,0,row00711,1,1
7,6,row12923,1,1
7,6,row06744,1,1
6,7,row19466,-1,1
7,6,row06817,1,1
7,8,row12880,-1,1
11,10,row10245,1,1
5,4,row03538,1,1
5,6,row13680,-1,1
5,4,row03473,1,1
8,7,row07367,1,1
5,6,row04249,-1,1
4,5,row03066,-1,1
4,3,row23330,1,1
6,5,row19489,1,1
6,5,row20371,1,1
7,8,row21491,-1,1
6,5,row04829,1,1
6,5,row19927,1,1
4,5,row23279,-1,1
10,9,row09042,1,1
7,6,row22975,1,1
7,6,row12779,1,1
4,5,row03153,-1,1
7,8,row21555,-1,1
6,7,row15641,-1,1
6,7,row06013,-1,1
6,5,row15711,1,1
6,7,row05362,-1,1
5,6,row04046,-1,1
7,8,row20582,-1,1
8,7,row07322,1,1
6,7,row19342,-1,1
6,7,row19922,-1,1
8,7,row07293,1,1
8,7,row07280,1,1
6,7,row19610,-1,1
8,7,row07610,1,1
7,6,row12425,1,1
9,8,row08397,1,1
7,6,row12426,1,1
5,4,row13125,1,1
7,6,row22443,1,1
6,7,row16411,-1,1
8,7,row16855,1,1
8,7,row14296,1,1
7,8,row21390,-1,1
9,10,row08589,-1,1
5,4,row13538,1,1
11,10,row10289,1,1
6,7,row05447,-1,1
6,7,row15860,-1,1
6,7,row05794,-1,1
9,10,row08624,-1,1
6,5,row05496,1,1
9,10,row17872,-1,1
7,6,row06457,1,1
7,6,row20974,1,1
5,4,row03705,1,1
7,6,row06844,1,1
6,7,row15978,-1,1
7,6,row06394,1,1
6,5,row20417,1,1
5,4,row03650,1,1
8,9,row14626,-1,1
9,8,row18095,1,1
6,7,row05816,-1,1
8,9,row07514,-1,1
8,9,row14674,-1,1
9,8,row08479,1,1
4,3,row02978,1,1
6,5,row19574,1,1
6,5,row04744,1,1
9,10,row08530,-1,1
4,5,row02716,-1,1
7,6,row13004,1,1
6,5,row05445,1,1
6,5,row18740,1,1
7,6,row12560,1,1
9,10,row07914,-1,1
6,7,row20572,-1,1
5,4,row03570,1,1
6,5,row04963,1,1
5,4,row13339,1,1
4,5,row23361,-1,1
7,6,row20933,1,1
8,7,row14916,1,1
4,3,row02537,1,1
6,7,row19435,-1,1
7,6,row21671,1,1
6,5,row04860,1,1
11,10,row09703,1,1
5,6,row13179,-1,1
8,9,row15035,-1,1
7,6,row12773,1,1
6,5,row20532,1,1
9,10,row07759,-1,1
8,7,row07430,1,1
7,8,row06681,-1,1
3,4,row01918,-1,1
6,7,row16064,-1,1
5,6,row13702,-1,1
8,7,row07369,1,1
5,4,row04259,1,1
7,6,row22094,1,1
5,4,row03834,1,1
6,5,row05081,1,1
7,8,row12515,-1,1
7,6,row06230,1,1
5,6,row13639,-1,1
4,5,row23302,-1,1
10,9,row08729,1,1
6,7,row05238,-1,1
6,5,row19230,1,1
7,6,row21748,1,1
7,6,row12564,1,1
5,6,row04413,-1,1
7,8,row22594,-1,1
6,5,row19949,1,1
8,7,row07151,1,1
8,7,row07098,1,1
7,6,row20653,1,1
11,10,row10625,1,1
12,11,row11148,1,1
6,5,row05413,1,1
5,4,row03494,1,1
4,3,row03314,1,1
5,4,row03612,1,1
7,6,row12661,1,1
8,7,row14043,1,1
7,6,row20756,1,1
6,5,row04522,1,1
7,8,row22834,-1,1
6,5,row19996,1,1
7,6,row20692,1,1
6,5,row19065,1,1
2,1,row01241,1,1
9,10,row18419,-1,1
10,9,row08845,1,1
8,9,row13795,-1,1
10,9,row09255,1,1
2,3,row01768,-1,1
6,7,row16559,-1,1
4,5,row02539,-1,1
6,7,row16000,-1,1
5,4,row13371,1,1
10,11,row08957,-1,1
5,4,row04084,1,1
8,7,row14580,1,1
9,8,row08455,1,1
7,8,row22572,-1,1
7,6,row12633,1,1
3,2,row02413,1,1
2,3,row01513,-1,1
4,3,row23359,1,1
8,7,row17602,1,1
6,5,row04647,1,1
7,8,row21253,-1,1
10,9,row08823,1,1
2,3,row01028,-1,1
4,5,row02988,-1,1
6,7,row19659,-1,1
6,5,row16327,1,1
7,8,row22748,-1,1
6,5,row04550,1,1
7,8,row12404,-1,1
9,8,row08126,1,1
7,6,row20833,1,1
7,6,row21046,1,1
8,7,row07511,1,1
5,4,row13273,1,1
6,7,row19683,-1,1
7,6,row12975,1,1
6,5,row19304,1,1
4,3,row02813,1,1
5,4,row13539,1,1
8,7,row07177,1,1
5,4,row13392,1,1
7,6,row06245,1,1
9,8,row08304,1,1
6,7,row16463,-1,1
6,7,row16082,-1,1
6,7,row18857,-1,1
7,6,row12916,1,1
7,8,row21385,-1,1
7,6,row06091,1,1
5,6,row03993,-1,1
6,5,row16553,1,1
7,8,row22391,-1,1
6,5,row15839,1,1
6,5,row16348,1,1
9,10,row17926,-1,1
7,6,row21532,1,1
7,6,row12939,1,1
5,6,row04432,-1,1
6,7,row15927,-1,1
7,6,row20710,1,1
10,9,row09384,1,1
6,7,row18726,-1,1
8,7,row07453,1,1
6,7,row18849,-1,1
9,10,row08017,-1,1
10,9,row08937,1,1
6,5,row05132,1,1
9,10,row07929,-1,1
8,7,row16886,1,1
6,7,row05649,-1,1
5,4,row04130,1,1
7,8,row22359,-1,1
7,6,row12391,1,1
5,4,row04415,1,1
9,10,row07713,-1,1
7,6,row06496,1,1
4,3,row03263,1,1
6,5,row05398,1,1
7,6,row06343,1,1
6,5,row05674,1,1
7,6,row06137,1,1
4,5,row23187,-1,1
4,5,row02489,-1,1
7,6,row12996,1,1
7,8,row21432,-1,1
6,7,row15691,-1,1
5,6,row13063,-1,1
6,7,row05832,-1,1
6,7,row16045,-1,1
9,8,row18351,1,1
4,3,row23619,1,1
8,7,row07419,1,1
7,6,row06527,1,1
6,7,row05490,-1,1
5,4,row03793,1,1
8,7,row15157,1,1
6,7,row05022,-1,1
8,7,row14811,1,1
7,8,row22032,-1,1
7,8,row21594,-1,1
10,9,row09545,1,1
6,7,row18734,-1,1
7,6,row21002,1,1
11,10,row09786,1,1
6,5,row18851,1,1
6,7,row05394,-1,1
5,4,row13154,1,1
2,3,row01627,-1,1
7,8,row22634,-1,1
5,6,row04016,-1,1
6,7,row05825,-1,1
8,9,row16650,-1,1
6,7,row15357,-1,1
10,11,row08919,-1,1
8,7,row16802,1,1
9,10,row07807,-1,1
8,7,row07698,1,1
6,7,row19726,-1,1
7,6,row21600,1,1
8,7,row17425,1,1
2,1,row01095,1,1
8,9,row16833,-1,1
6,5,row05692,1,1
8,9,row13875,-1,1
7,6,row06785,1,1
10,9,row09045,1,1
6,7,row06006,-1,1
7,8,row22176,-1,1
7,6,row22178,1,1
6,7,row15535,-1,1
6,7,row16416,-1,1
7,8,row22484,-1,1
5,4,row03657,1,1
7,6,row23054,1,1
10,9,row09498,1,1
0,1,row00275,-1,1
6,5,row16619,1,1
1,2,row00683,-1,1
6,5,row05666,1,1
7,8,row22706,-1,1
6,5,row18907,1,1
7,6,row13024,1,1
3,4,row01848,-1,1
0,1,row00219,-1,1
5,4,row03856,1,1
6,7,row15459,-1,1
11,10,row10356,1,1
7,8,row21267,-1,1
5,6,row13078,-1,1
5,4,row03638,1,1
7,6,row23037,1,1
7,6,row06932,1,1
7,6,row06447,1,1
7,6,row12670,1,1
6,5,row19154,1,1
6,7,row16095,-1,1
4,5,row23309,-1,1
9,8,row08488,1,1
8,7,row07277,1,1
6,7,row16030,-1,1
6,5,row04613,1,1
6,7,row19862,-1,1
8,7,row07083,1,1
7,6,row12673,1,1
5,6,row13070,-1,1
6,7,row16202,-1,1
11,12,row10508,-1,1
6,5,row19938,1,1
5,4,row03403,1,1
3,2,row02054,1,1
9,8,row08464,1,1
6,5,row04500,1,1
4,5,row02626,-1,1
6,7,row19689,-1,1
6,5,row04771,1,1
5,4,row13278,1,1
1,0,row00719,1,1
7,6,row13035,1,1
8,7,row17406,1,1
6,5,row04994,1,1
6,7,row15982,-1,1
9,10,row17847,-1,1
4,3,row02783,1,1
8,9,row14666,-1,1
7,8,row22337,-1,1
6,7,row15412,-1,1
8,7,row17257,1,1
9,10,row18239,-1,1
5,6,row13642,-1,1
5,4,row03880,1,1
6,7,row05555,-1,1
6,5,row05135,1,1
7,8,row22479,-1,1
6,7,row05149,-1,1
7,6,row22888,1,1
3,2,row02006,1,1
9,10,row18232,-1,1
5,4,row04234,1,1
6,7,row19718,-1,1
6,5,row20164,1,1
8,7,row07356,1,1
5,4,row03926,1,1
9,8,row07838,1,1
7,8,row12830,-1,1
7,6,row21563,1,1
6,5,row05382,1,1
9,10,row08660,-1,1
6,7,row19633,-1,1
9,10,row18581,-1,1
8,7,row15166,1,1
10,9,row09508,1,1
9,10,row17951,-1,1
10,11,row08790,-1,1
5,4,row04179,1,1
1,0,row00483,1,1
6,7,row15979,-1,1
